"","GO","GO-perm","PERMANOVA","BETADISPER","KS.original","WS.original","DHT"
"399",0.535163111857347,0.533,0.411,0.452,0.690261467006128,0.737577460457201,0.759
"400",0.60151996012563,0.609,0.5,0.564,0.748590591769536,0.759155571227967,0.759
"401",0.179813405227139,0.185,0.878,0.194,0.148432185590674,0.157387867163303,0.195
"402",0.440706165218195,0.434,0.088,0.5,0.829478380359977,0.969364696694579,0.617
"403",0.109040152454619,0.109,0.837,0.115,0.0673657483976169,0.108738080484539,0.074
"404",0.735928627762461,0.748,0.435,0.748,0.461003762449091,0.60478456737911,0.598
"405",0.331006505307548,0.344,0.027,0.324,0.0622521760261419,0.223209941770581,0.14
"406",0.630464721204729,0.621,0.358,0.541,0.956311357073646,0.853998868752005,0.815
"407",0.904638380533126,0.913,0.499,0.91,0.667689725219667,0.789304297046585,0.881
"408",0.440934694696193,0.464,0.651,0.487,0.424659688851719,0.445297192837176,0.369
"409",0.699879950318301,0.693,0.293,0.657,0.776060578544169,0.853863638407875,0.878
"410",0.0291751317756213,0.033,0.305,0.032,0.0398713662197723,0.048522409940855,0.046
"411",0.827222165623815,0.815,0.238,0.779,0.635673762483207,0.730578816364945,0.366
"412",0.556859310404083,0.573,0.551,0.505,0.70720736781126,0.882720244883351,0.413
"413",0.0388523182840308,0.036,0.293,0.055,0.891762970045316,0.973796670952263,0.109
"414",0.310875460199694,0.323,0.096,0.281,0.217825782788832,0.229365038989994,0.266
"415",0.075388768229987,0.066,0.6,0.07,0.0813059915814849,0.054370509113316,0.095
"416",0.833624228679726,0.827,0.324,0.882,0.726816095828336,0.885402445796366,0.873
"417",0.289696743983372,0.328,0.897,0.344,0.457893310298942,0.328453036132112,0.467
"418",0.0885268561835881,0.09,0.271,0.13,0.409351828553922,0.0730392622310352,0.142
"419",0.920630079956076,0.934,0.375,0.883,0.81228921011087,0.806512471604838,0.926
"420",0.548105062142869,0.552,0.982,0.565,0.478564210324118,0.49424169511509,0.587
"421",0.976232745417197,0.978,0.111,0.867,0.477591146327694,0.826845263160761,0.224
"422",0.686340985542103,0.722,0.504,0.7,0.583949779679677,0.615432805388436,0.614
"423",0.613567740448222,0.598,0.793,0.528,0.699126124378894,0.727925199447041,0.585
"424",0.872155866620579,0.875,0.829,0.922,0.929064299124604,0.954330004573124,0.888
"425",0.602895230445794,0.596,0.521,0.536,0.901034039725645,0.698129027197236,0.588
"426",0.290221986777,0.292,0.533,0.284,0.38821810122313,0.288682908813322,0.395
"427",0.528689451774592,0.564,0.878,0.512,0.652153776520088,0.757534910403932,0.702
